"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,12,129196037,7.5,1,14947285
2020,12,129225736,0.001,1,14959353
2020,12,129000292,1,9,14912699
2020,12,128994367,1,1,14912469
2020,12,129000702,0.002,1,14912793
2020,12,129233284,1,1,14955559
2020,12,129231134,0.6,1,14955158
2020,12,129006183,0.3,1,14917806
2020,5,129010856,4.8,3,14913427
2020,4,129232536,15.6,1,14955430
2020,12,129147539,2.7,1,14944517
2020,5,129234872,1,1,14955713
2020,4,129229430,1.3,1,14955730
2020,12,129242225,6.6,1,14960057
2020,12,129158278,1.1,1,14950028
2020,12,129227216,25.5,1,14959653
2020,12,129232904,4,1,14955500
2020,4,129227696,1,11,14959735
2020,5,129234889,1,11,14955716
2020,16,129235192,1,11,14955745
2020,12,129240025,1,11,14955769
2020,5,129241729,12,3,14955854
2020,12,129245839,1.4,1,14956049
2020,5,129028142,0.2,1,14913911
2020,5,129023572,1.63,1,14914002
2020,12,129023791,0.06,1,14918830
2020,12,129029354,1,11,14914133
2020,12,129036137,0.01,1,14914459
2020,12,129031631,0.701,1,14914488
2020,4,129031631,0.97,1,14914487
2020,12,129032740,23.9,1,14914643
2020,12,129042776,1,11,14920167
2020,12,129052854,1,11,14920786
2020,12,129056864,5.3,1,14915921
2020,12,129057555,1,11,14915970
2020,12,129054361,,,14920878
2020,4,129058734,0.6,1,14920916
2020,12,129060747,0.51,1,14920961
2020,4,129060747,4.35,1,14920960
2020,4,129150599,0.001,1,14944488
2020,5,129150599,0.001,1,14944486
2020,17,129151141,0.001,1,14944589
2020,12,129148031,1.301,1,14949518
2020,17,129152007,40,9,14944721
2020,4,129152007,0.001,1,14949627
2020,16,129152007,6.002,1,14949626
2020,12,129032329,1,9,14914597
2020,2,129037013,0.1,1,14914628
2020,17,129236321,,,14955820
2020,12,129038055,0.001,1,14919674
2020,12,129225522,0.001,1,14959303
2020,12,129225385,0.001,1,14955015
2020,12,129057310,1,1,14920838
2020,12,129058267,3.3,1,14920892
2020,4,129060863,1,11,14920969
2020,12,129230567,0.7,1,14955077
2020,15,129225824,11,9,14959367
2020,12,129225904,0.9,1,14959383
2020,2,129231511,6,1,14955192
2020,5,129147525,0.001,1,14949438
2020,12,129150751,0.001,1,14944519
2020,17,129150751,232.801,1,14944518
2020,18,129150751,,,14944520
2020,8,129147567,40,9,14944527
2020,12,129147567,8.701,1,14949441
2020,12,129231731,1.6,1,14955245
2020,4,129151478,47.31,1,14944656
2020,11,129231511,11,1,14959460
2020,12,129236911,1,11,14955842
2020,12,129241947,0.5,1,14960042
2020,4,129231578,0.4,1,14955212
2020,4,129231674,0.001,1,14959518
2020,4,129226581,0.01,1,14959531
2020,4,129232166,0.002,1,14955340
2020,12,129232166,2,1,14955347
2020,4,129232605,1,1,14955442
2020,12,129232605,0.001,1,14959650
2020,12,129229143,0.001,1,14955701
2020,16,129240891,1.5,9,14955824
2020,12,129243063,0.13,1,14960107
2020,5,129238809,,,14955954
2020,5,129244900,97,1,14956004
2020,12,129245144,45.3,1,14960211
2020,4,129230539,14,1,14955074
2020,8,129225863,3,9,14959377
2020,5,129231407,18.001,1,14955172
2020,4,129231667,2.6,1,14955237
2020,12,129231667,0.6,1,14955238
2020,12,129232539,11.7,1,14959640
2020,5,129227359,0.001,1,14959687
2020,12,129227482,1,1,14959704
2020,12,129227614,1,11,14959719
2020,12,129233203,3.1,1,14955540
2020,12,129227705,8.8,1,14959736
2020,12,129227717,12,1,14959737
2020,12,129227832,1,1,14959755
2020,12,129228095,0.001,1,14959796
2020,9,129234021,1,9,14955648
2020,5,129234723,3,9,14955702
2020,12,129239985,2.3,1,14959930
2020,12,129238302,0.7,1,14955926
2020,4,129244894,0.005,1,14956002
2020,12,129245553,11.3,1,14956038
2020,4,129226594,0.002,1,14959534
2020,5,129150520,8.3,1,14949396
2020,4,129150520,0.601,1,14944469
2020,12,129226594,0.001,1,14955260
2020,4,129226684,2.001,1,14959559
2020,4,129232016,2,1,14955314
2020,5,129147932,13.09,1,14949495
2020,17,129151198,2,9,14944599
2020,12,129148465,0.68,1,14949599
2020,17,129148465,0.001,1,14944703
2020,8,129240069,1,11,14959936
2020,12,129242032,14.7,1,14955875
2020,4,129225695,0.001,1,14955068
2020,12,129242087,119.3,1,14955878
2020,5,129157233,1,11,14949943
2020,4,129242087,30.75,1,14955877
2020,12,129243333,0.01,1,14960126
2020,9,129230748,15.6,1,14955117
2020,11,129230748,17.2,1,14955116
2020,12,129226849,0.001,1,14959586
2020,4,129232245,0.6,1,14955367
2020,12,129226885,0.8,1,14959592
2020,5,129232358,1,11,14955398
2020,11,129232763,6.5,1,14955472
2020,4,129227498,1,11,14959706
2020,12,129227537,6.9,1,14959710
2020,12,129227639,1,11,14955529
2020,8,129233556,75,9,14955593
2020,5,129233556,13,4,14955594
2020,12,129233556,20,1,14955595
2020,12,129228075,1.2,1,14959793
2020,4,129229406,13.05,1,14959896
2020,12,129235065,0.9,1,14955735
2020,12,129237028,0.7,1,14955846
2020,8,129238972,2,9,14955962
2020,12,129238972,1.1,1,14955963
2020,4,129238972,5.7,1,14955961
2020,12,129245229,0.001,1,14960215
2020,8,129147387,7,3,14944483
2020,12,129150596,7.302,1,14944487
2020,12,129147690,0.001,1,14949460
2020,17,129148436,,,14949591
2020,4,129151982,0.21,1,14944718
2020,5,129151982,0.002,1,14949622
2020,12,129152393,3.4,1,14944770
2020,12,129160471,1,11,14945041
2020,12,129160598,0.5,1,14949991
2020,12,129052965,2.4,1,14920791
2020,4,129052965,0.3,1,14915907
2020,4,129056719,0.3,1,14915909
2020,12,129056719,0.5,1,14920794
2020,4,129057180,1,1,14920822
2020,4,129060257,38.43,1,14916020
2020,12,129058728,0.4,1,14916023
2020,17,129148189,0.001,1,14949555
2020,4,129148189,0.001,1,14949558
2020,12,129159954,1,11,14945012
2020,12,129157387,1,11,14949958
2020,15,129157404,15,9,14949960
2020,12,129160697,0.1,1,14945057
2020,12,129157980,1.3,1,14950005
2020,12,129157980,1,11,14945064
2020,12,129049893,6,1,14915365
2020,4,129150781,10.002,1,14949443
2020,5,129150781,0.001,1,14949442
2020,12,129148314,20.5,1,14944688
2020,4,129148478,0.005,1,14949597
2020,17,129152113,20,9,14944742
2020,12,129152113,0.002,1,14949655
2020,12,129299342,0.2,1,14968158
2020,4,129299973,1,1,14964337
2020,12,129306328,0.1,1,14964476
2020,12,129306385,27.97,1,14968471
2020,12,129301202,0.001,1,14964502
2020,12,129307332,1,11,14964682
2020,4,129307332,0.05,1,14964681
2020,15,129307332,2,9,14964680
2020,4,129307750,3.4,1,14968731
2020,4,129303265,35,9,14964877
2020,12,129303408,1,11,14964894
2020,4,129527050,0.91,1,14999972
2020,12,129527549,2,9,15005171
2020,12,129527553,1.9,1,15005174
2020,4,129527716,0.5,1,15000035
2020,12,129529961,,,15005311
2020,12,129530240,0.011,1,15005351
2020,5,129026955,0.001,1,14918558
2020,4,129023219,1,9,14918754
2020,12,129023219,1,9,14913966
2020,12,129023439,2.6,1,14918765
2020,17,129023439,7,9,14918764
2020,12,129030653,3.7,1,14919151
2020,4,129036010,0.001,1,14914433
2020,5,129036172,3.393,4,14914467
2020,12,129036291,442,1,14914504
2020,17,129230814,2.002,1,14955127
2020,12,129046863,,,14920218
2020,5,129057671,950,1,14915977
2020,4,129057932,,,14915987
2020,16,129059678,1,11,14916006
2020,2,129060055,1,1,14916012
2020,4,129058625,1,1,14916016
2020,12,129226007,10.7,1,14959398
2020,12,129151567,1.05,1,14944675
2020,12,129148346,0.9,1,14949578
2020,12,129234756,0.001,1,14955707
2020,12,129231721,51.874,1,14955247
2020,12,129229498,1,11,14959905
2020,12,129236823,1.5,1,14955836
2020,12,129241963,226,1,14955867
2020,12,129230814,22.591,1,14955128
2020,18,129230814,,,14955129
2020,12,129225887,0.002,1,14955144
2020,12,129226742,2,9,14955297
2020,12,129231993,0.001,1,14955309
2020,4,129226781,1.911,1,14959569
2020,4,129232090,0.011,1,14955329
2020,12,129232151,5.7,1,14955342
2020,4,129232151,0.001,1,14955341
2020,4,129227456,0.23,1,14959698
2020,12,129227580,9,1,14955523
2020,4,129237656,0.53,1,14955879
2020,12,129237656,0.74,1,14955880
2020,8,129242471,25.41,1,14955899
2020,12,129242471,21.67,1,14955900
2020,5,129242951,1,11,14960104
2020,12,129239312,3,1,14960154
2020,12,129245267,0.01,1,14956024
2020,4,129249962,0.001,1,14960223
2020,12,129249962,0.001,1,14960224
2020,12,129037651,0.9,1,14919616
2020,5,129034112,1,1,14919705
2020,12,129038473,0.01,1,14914830
2020,12,129034487,0.8,1,14914838
2020,2,129048162,71.8,1,14915349
2020,4,129150090,3.76,1,14944395
2020,12,129150090,1.27,1,14944396
2020,12,129150147,0.001,1,14944398
2020,12,129225721,1,1,14959351
2020,16,129230682,2,9,14955096
2020,4,129230682,9,1,14955097
2020,16,129225250,1,1,14959252
2020,12,129225542,0.83,1,14959311
2020,12,129225607,1,1,14959335
2020,5,129151226,5.7,1,14944604
2020,4,129152224,1.902,1,14949663
2020,17,129152224,19.002,1,14944747
2020,9,129231841,3,9,14955276
2020,4,129242081,1,1,14955876
2020,12,129157190,1,11,14945028
2020,12,129157354,5.6,1,14945035
2020,4,129230457,0.001,1,14955066
2020,12,129161040,1,11,14950030
2020,17,129230735,1.421,1,14955112
2020,4,129231612,0.6,1,14959496
2020,8,129226525,2,9,14955242
2020,12,129232506,1144.4,1,14959638
2020,4,129227572,0.5,1,14955522
2020,12,129227676,0.05,1,14955542
2020,9,129228553,1,11,14955650
2020,12,129229342,23.72,1,14959889
2020,2,129236665,14.6,1,14960000
2020,5,129242556,0.5,3,14960082
2020,12,129239248,0.001,1,14955971
2020,12,129244550,1.4,1,14960198
2020,12,129245786,1,11,14956047
2020,5,129151642,5.5,1,14944681
2020,12,129028794,0.79,1,14914016
2020,12,129028824,2.31,1,14914029
2020,12,129035551,0.005,1,14919168
2020,12,129035979,2.93,1,14914415
2020,4,129036176,1.07,1,14914469
2020,12,129036359,0.05,1,14919361
2020,4,129036359,0.11,1,14919360
2020,18,129036359,,,14914523
2020,4,129033083,2.9,1,14914685
2020,12,129047107,2,1,14920239
2020,12,129058027,0.3,1,14915993
2020,12,129058407,1,9,14916009
2020,4,129059201,0.57,1,14920966
2020,12,129147593,0.001,1,14949445
2020,17,129034170,,,14919711
2020,17,129038496,,,14914834
2020,12,129044355,0.4,1,14920301
2020,4,129048284,0.5,1,14920360
2020,4,129035388,33.5,1,14914330
2020,12,129036332,12,4,14914517
2020,12,129147109,1,1,14944421
2020,12,129230734,3.501,1,14955111
2020,12,129226847,0.001,1,14955365
