combo,partner_crime,child_crime,stranger_crime,burglary_home_stranger,property_rel,victim_male,victim_female,victim_unknown_sex,offender_male,offender_female,offender_unknown_sex,victim_minor,victim_adult,offender_minor,offender_adult,property_crime,person_crime,society_crime
RITCHIE-WV-2020-8,1,0,0,0,NA,2,2,0,4,0,0,0,4,0,4,6,1,0
RITCHIE-WV-2020-9,2,1,2,0,NA,5,4,0,6,2,0,1,8,1,8,7,3,4
ROANE-TN-2020-1,70,68,78,0,NA,131,142,0,308,178,35,46,222,46,222,251,130,182
ROANE-TN-2020-10,74,57,73,0,NA,165,150,1,294,129,69,22,293,22,293,275,118,143
ROANE-TN-2020-11,39,34,63,0,NA,132,99,0,201,128,24,27,203,27,203,196,100,122
ROANE-TN-2020-12,49,45,46,0,NA,123,113,1,264,113,33,7,228,7,228,272,74,147
ROANE-TN-2020-2,53,48,42,0,NA,84,89,9,235,140,28,9,170,9,170,176,96,146
ROANE-TN-2020-3,41,28,40,0,NA,132,157,1,292,185,22,7,282,7,282,266,76,193
ROANE-TN-2020-4,52,33,42,0,NA,91,117,1,248,141,29,29,180,29,180,211,102,144
ROANE-TN-2020-5,71,54,91,0,NA,154,216,3,361,155,42,23,350,23,350,280,143,201
ROANE-TN-2020-6,99,88,93,0,NA,180,162,13,331,221,61,19,329,19,329,281,152,222
ROANE-TN-2020-7,80,69,59,0,NA,145,132,1,284,161,46,39,232,39,232,227,129,170
ROANE-TN-2020-8,72,57,70,0,NA,156,176,1,334,126,59,34,297,34,297,291,115,166
ROANE-TN-2020-9,87,70,80,0,NA,138,135,3,258,161,39,22,254,22,254,222,129,156
ROANE-WV-2020-1,4,1,2,0,NA,3,8,0,23,11,0,0,8,0,8,6,6,27
ROANE-WV-2020-10,11,9,7,0,NA,6,13,0,19,0,2,4,15,4,15,5,15,10
ROANE-WV-2020-11,7,3,3,0,NA,4,6,0,10,2,0,0,9,0,9,3,7,5
ROANE-WV-2020-12,3,0,0,0,NA,2,8,0,10,1,0,0,10,0,10,6,5,6
ROANE-WV-2020-2,2,2,3,0,NA,9,7,0,24,8,0,1,12,1,12,9,7,21
ROANE-WV-2020-3,1,4,1,0,NA,2,5,1,13,5,0,0,6,0,6,2,6,10
ROANE-WV-2020-4,9,7,9,0,NA,13,9,0,29,17,0,1,20,1,20,19,14,17
ROANE-WV-2020-5,5,3,6,0,NA,8,14,0,25,6,0,1,20,1,20,12,10,10
ROANE-WV-2020-6,1,0,1,0,NA,10,4,0,15,2,0,1,13,1,13,8,6,7
ROANE-WV-2020-7,5,1,1,0,NA,4,9,0,24,2,0,0,13,0,13,9,6,15
ROANE-WV-2020-8,3,5,7,0,NA,17,7,0,28,2,0,0,21,0,21,15,13,15
ROANE-WV-2020-9,4,4,5,0,NA,9,5,0,13,7,0,4,9,4,9,6,6,12
ROANOKE-VA-2020-1,53,44,77,7,NA,211,168,1,416,208,8,59,315,59,315,333,119,299
ROANOKE-VA-2020-10,70,53,94,0,NA,212,172,16,385,166,1,18,358,18,358,305,171,216
ROANOKE-VA-2020-11,39,28,50,5,NA,143,179,3,362,162,1,18,304,18,304,316,100,262
ROANOKE-VA-2020-12,33,20,67,2,NA,165,154,9,324,168,0,9,310,9,310,318,110,217
ROANOKE-VA-2020-2,49,43,93,2,NA,145,132,4,336,127,1,57,217,57,217,207,149,195
ROANOKE-VA-2020-3,63,48,94,3,NA,169,164,6,342,183,0,43,289,43,289,265,163,244
ROANOKE-VA-2020-4,96,50,73,1,NA,142,150,1,282,153,2,15,269,15,269,211,152,201
ROANOKE-VA-2020-5,56,28,77,0,NA,137,124,28,322,179,0,25,232,25,232,225,146,219
ROANOKE-VA-2020-6,68,42,81,0,NA,299,252,1,511,212,3,16,498,16,498,485,143,221
ROANOKE-VA-2020-7,66,43,83,0,NA,165,165,0,318,196,9,15,314,15,314,288,158,187
ROANOKE-VA-2020-8,54,35,58,1,NA,145,133,4,325,144,2,9,269,9,269,252,118,197
ROANOKE-VA-2020-9,74,59,70,1,NA,182,142,10,370,196,0,19,295,19,295,267,148,252
ROANOKE CITY-VA-2020-1,143,95,194,0,NA,402,492,0,772,351,12,82,809,82,809,702,417,342
ROANOKE CITY-VA-2020-10,190,150,195,0,NA,423,449,0,659,275,19,31,829,31,829,646,419,252
ROANOKE CITY-VA-2020-11,186,143,231,0,NA,408,552,2,656,379,23,51,906,51,906,668,486,274
ROANOKE CITY-VA-2020-12,119,97,143,0,NA,359,466,3,573,278,19,27,789,27,789,662,351,257
ROANOKE CITY-VA-2020-2,136,144,213,0,NA,462,458,0,767,356,19,102,809,102,809,653,490,257
ROANOKE CITY-VA-2020-3,142,101,206,0,NA,386,470,4,726,286,9,40,811,40,811,613,436,292
ROANOKE CITY-VA-2020-4,132,140,167,0,NA,384,450,5,645,312,11,32,795,32,795,624,393,259
ROANOKE CITY-VA-2020-5,156,121,194,0,NA,368,437,3,696,290,14,38,763,38,763,541,408,348
ROANOKE CITY-VA-2020-6,194,143,267,0,NA,461,483,3,636,319,28,24,913,24,913,555,510,246
ROANOKE CITY-VA-2020-7,156,113,197,0,NA,452,614,2,649,470,26,31,898,31,898,758,466,287
ROANOKE CITY-VA-2020-8,185,114,185,0,NA,393,550,2,653,345,18,48,889,48,889,656,455,267
ROANOKE CITY-VA-2020-9,133,105,131,0,NA,325,408,1,514,264,13,29,696,29,696,566,324,249
ROBERTS-SD-2020-1,3,1,2,0,NA,6,3,0,12,11,0,1,6,1,6,3,7,14
ROBERTS-SD-2020-10,5,9,6,0,NA,11,24,0,43,11,0,2,33,2,33,27,11,17
ROBERTS-SD-2020-11,3,2,4,0,NA,4,4,0,11,6,0,3,5,3,5,3,7,7
ROBERTS-SD-2020-12,3,2,3,0,NA,1,4,0,8,2,0,0,5,0,5,1,4,5
ROBERTS-SD-2020-2,4,6,6,0,NA,9,9,0,32,16,0,0,17,0,17,5,11,32
ROBERTS-SD-2020-3,4,1,4,0,NA,4,7,0,21,11,0,1,10,1,10,2,9,21
ROBERTS-SD-2020-4,3,0,1,0,NA,2,5,0,7,5,0,0,7,0,7,0,7,5
ROBERTS-SD-2020-5,11,5,9,0,NA,6,16,0,21,9,0,2,20,2,20,8,18,4
ROBERTS-SD-2020-6,20,17,27,0,NA,14,31,0,32,29,0,12,32,12,32,6,38,17
ROBERTS-SD-2020-7,19,18,20,0,NA,24,12,0,50,9,0,2,33,2,33,8,28,23
ROBERTS-SD-2020-8,3,2,1,0,NA,4,6,0,17,9,0,0,10,0,10,7,5,15
ROBERTS-SD-2020-9,3,1,6,0,NA,2,11,0,14,13,0,0,13,0,13,6,9,12
ROBERTSON-KY-2020-10,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0
ROBERTSON-KY-2020-11,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,1,1,0,0
ROBERTSON-KY-2020-12,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0
ROBERTSON-KY-2020-3,0,0,0,0,NA,2,0,0,0,0,0,0,2,0,2,3,0,0
ROBERTSON-KY-2020-5,0,0,0,0,3,0,3,0,1,0,2,0,3,0,3,3,0,0
ROBERTSON-KY-2020-6,0,0,0,0,NA,4,5,0,2,3,0,0,4,0,4,9,0,0
ROBERTSON-KY-2020-7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
ROBERTSON-KY-2020-8,0,0,0,0,NA,0,0,0,2,0,0,0,0,0,0,2,0,0
ROBERTSON-TN-2020-1,80,66,74,0,NA,125,139,3,325,169,38,23,244,23,244,191,142,217
ROBERTSON-TN-2020-10,56,67,70,0,NA,169,139,21,344,170,50,28,301,28,301,213,149,239
ROBERTSON-TN-2020-11,85,90,108,0,NA,148,141,2,311,128,30,53,236,53,236,156,182,166
ROBERTSON-TN-2020-12,52,47,58,0,NA,121,150,11,361,104,41,17,259,17,259,221,130,203
ROBERTSON-TN-2020-2,64,59,67,0,NA,119,161,0,351,152,55,30,250,30,250,235,125,207
ROBERTSON-TN-2020-3,88,80,97,0,NA,159,182,12,320,171,48,43,299,43,299,241,175,139
ROBERTSON-TN-2020-4,77,64,89,0,NA,160,155,0,306,154,54,20,293,20,293,218,165,151
ROBERTSON-TN-2020-5,85,81,85,0,NA,166,140,2,409,154,34,25,282,25,282,195,161,260
ROBERTSON-TN-2020-6,86,61,88,0,NA,141,155,1,336,165,49,21,275,21,275,184,162,223
ROBERTSON-TN-2020-7,101,85,109,0,NA,203,229,1,362,177,58,18,410,18,410,276,203,152
ROBERTSON-TN-2020-8,71,65,97,0,NA,151,167,3,342,147,46,21,294,21,294,206,166,183
ROBERTSON-TN-2020-9,58,64,88,6,NA,185,162,0,315,173,34,13,333,13,333,219,171,166
ROBERTSON-TX-2020-1,0,0,0,0,NA,5,3,0,1,2,0,0,8,0,8,8,0,1
ROBERTSON-TX-2020-10,0,0,0,0,NA,12,9,0,14,0,1,0,16,0,16,27,0,0
ROBERTSON-TX-2020-11,1,2,1,0,NA,5,3,0,3,0,0,0,7,0,7,10,2,0
ROBERTSON-TX-2020-12,2,1,1,0,NA,11,6,0,7,1,0,0,15,0,15,21,2,1
ROBERTSON-TX-2020-2,0,0,3,0,NA,11,5,0,11,3,0,0,15,0,15,17,5,2
ROBERTSON-TX-2020-3,1,0,5,0,NA,8,5,1,8,2,0,2,8,2,8,8,8,1
ROBERTSON-TX-2020-4,1,0,1,0,NA,15,8,0,13,5,0,0,23,0,23,21,7,0
ROBERTSON-TX-2020-5,2,2,2,0,NA,13,12,0,22,4,0,0,24,0,24,24,8,8
ROBERTSON-TX-2020-6,0,1,1,0,NA,5,1,0,3,1,0,0,5,0,5,7,2,0
ROBERTSON-TX-2020-7,1,1,0,0,NA,5,3,0,4,1,0,0,8,0,8,9,2,3
ROBERTSON-TX-2020-8,7,5,5,0,NA,17,11,0,20,1,0,1,27,1,27,27,8,0
ROBERTSON-TX-2020-9,1,2,0,0,NA,9,7,0,23,1,0,0,16,0,16,17,3,12
ROCK-WI-2020-1,31,40,42,0,NA,110,116,0,271,126,0,34,191,34,191,231,82,194
ROCK-WI-2020-10,38,24,49,1,NA,149,128,0,229,109,0,21,255,21,255,250,93,162
ROCK-WI-2020-11,27,18,26,0,NA,125,115,0,202,78,0,16,223,16,223,251,66,99
ROCK-WI-2020-12,34,25,30,1,NA,105,132,0,171,109,0,16,220,16,220,247,67,106
ROCK-WI-2020-2,17,24,43,0,NA,125,116,2,242,124,0,30,211,30,211,258,76,166
ROCK-WI-2020-3,30,30,42,0,NA,120,150,0,224,136,1,27,243,27,243,302,82,115
ROCK-WI-2020-4,30,28,31,2,NA,140,118,0,176,85,0,10,246,10,246,272,62,85
ROCK-WI-2020-5,47,37,53,0,NA,135,189,0,246,93,0,8,316,8,316,324,86,116
ROCK-WI-2020-6,63,58,82,5,NA,225,194,0,381,116,0,15,404,15,404,386,139,197
ROCK-WI-2020-7,52,39,65,15,NA,207,195,0,343,118,0,23,378,23,378,363,106,239
ROCK-WI-2020-8,53,42,49,2,NA,164,184,1,274,91,0,28,320,28,320,323,96,146
ROCK-WI-2020-9,47,37,56,0,NA,262,219,0,406,156,0,109,372,109,372,473,108,188
ROCKBRIDGE-VA-2020-1,8,6,5,0,NA,47,43,0,108,40,0,4,84,4,84,110,16,37
ROCKBRIDGE-VA-2020-10,5,5,7,2,NA,20,30,0,52,15,0,0,50,0,50,50,10,25
ROCKBRIDGE-VA-2020-11,15,12,16,0,NA,13,20,0,44,22,0,3,30,3,30,30,21,29
ROCKBRIDGE-VA-2020-12,2,2,7,0,NA,19,15,0,24,6,0,2,32,2,32,32,12,8
ROCKBRIDGE-VA-2020-2,19,16,16,0,NA,38,50,0,90,40,0,6,74,6,74,83,22,39
ROCKBRIDGE-VA-2020-3,17,17,19,0,NA,45,28,1,76,28,0,9,60,9,60,59,31,35
ROCKBRIDGE-VA-2020-4,5,4,6,0,NA,21,23,0,37,20,1,4,40,4,40,40,16,14
ROCKBRIDGE-VA-2020-5,10,6,6,0,NA,24,20,0,60,25,0,1,43,1,43,46,14,39
ROCKBRIDGE-VA-2020-6,9,6,7,1,NA,24,22,0,58,12,0,0,46,0,46,47,16,26
ROCKBRIDGE-VA-2020-7,17,11,12,0,NA,40,52,12,101,18,0,4,100,4,100,95,29,15
ROCKBRIDGE-VA-2020-8,24,21,23,0,NA,47,44,0,91,32,0,2,88,2,88,85,34,31
ROCKBRIDGE-VA-2020-9,8,3,2,0,NA,23,15,0,29,16,0,0,38,0,38,37,10,22
ROCKCASTLE-KY-2020-1,1,5,1,0,NA,14,10,0,29,15,0,1,23,1,23,15,6,30
ROCKCASTLE-KY-2020-10,3,2,0,0,NA,9,6,2,18,5,0,0,13,0,13,16,6,9
ROCKCASTLE-KY-2020-11,0,0,0,1,NA,9,9,0,7,11,0,0,18,0,18,17,0,8
ROCKCASTLE-KY-2020-12,0,4,0,0,NA,9,5,0,14,2,0,2,11,2,11,11,5,8
ROCKCASTLE-KY-2020-2,0,3,1,0,NA,9,4,0,20,11,0,0,13,0,13,10,6,17
ROCKCASTLE-KY-2020-3,1,1,1,1,NA,2,3,0,6,2,0,0,4,0,4,5,1,5
ROCKCASTLE-KY-2020-4,3,2,1,0,NA,5,4,0,13,7,0,1,8,1,8,6,3,14
ROCKCASTLE-KY-2020-5,3,7,2,0,NA,13,4,0,18,13,0,0,17,0,17,11,7,18
ROCKCASTLE-KY-2020-6,0,0,0,0,NA,6,1,0,9,7,0,0,3,0,3,12,0,11
ROCKCASTLE-KY-2020-7,1,7,1,0,NA,13,8,0,23,3,0,0,20,0,20,14,7,14
ROCKCASTLE-KY-2020-8,1,2,1,0,NA,10,4,0,13,9,0,0,13,0,13,15,2,12
ROCKCASTLE-KY-2020-9,2,8,3,1,NA,10,12,0,14,11,0,6,16,6,16,14,10,10
ROCKINGHAM-NH-2020-1,82,162,156,5,NA,312,369,4,592,248,1,158,520,158,520,576,342,219
ROCKINGHAM-NH-2020-10,64,120,91,0,NA,341,351,0,399,199,11,64,625,64,625,641,228,134
ROCKINGHAM-NH-2020-11,75,116,118,1,NA,363,375,0,475,210,6,61,674,61,674,653,275,146
ROCKINGHAM-NH-2020-12,76,82,63,1,NA,319,304,1,394,138,4,36,581,36,581,581,186,104
ROCKINGHAM-NH-2020-2,74,98,101,0,NA,266,299,1,472,203,0,67,496,67,496,510,239,176
ROCKINGHAM-NH-2020-3,72,102,111,4,NA,326,265,1,442,171,0,52,535,52,535,448,266,127
ROCKINGHAM-NH-2020-4,55,77,102,1,NA,323,229,1,365,115,0,43,506,43,506,452,220,74
ROCKINGHAM-NH-2020-5,67,124,119,1,NA,299,329,4,436,176,1,43,578,43,578,464,288,115
ROCKINGHAM-NH-2020-6,79,97,130,0,NA,364,323,1,471,164,3,67,614,67,614,587,262,130
ROCKINGHAM-NH-2020-7,99,121,99,10,NA,398,325,0,533,191,6,57,645,57,645,639,248,172
ROCKINGHAM-NH-2020-8,99,107,140,4,NA,504,449,1,767,232,4,62,882,62,882,820,298,244
ROCKINGHAM-NH-2020-9,68,124,150,0,NA,379,349,0,486,167,6,89,628,89,628,571,299,149
ROCKINGHAM-VA-2020-1,21,19,25,0,NA,53,61,1,134,16,9,14,92,14,92,108,33,87
ROCKINGHAM-VA-2020-10,16,26,20,0,NA,60,70,3,107,49,3,15,114,15,114,140,38,63
ROCKINGHAM-VA-2020-11,31,32,29,0,NA,57,54,0,105,36,7,3,103,3,103,90,46,73
ROCKINGHAM-VA-2020-12,33,32,27,0,NA,52,53,0,95,35,2,20,83,20,83,98,38,71
ROCKINGHAM-VA-2020-2,14,19,20,0,NA,83,72,3,153,69,6,10,145,10,145,163,39,111
ROCKINGHAM-VA-2020-3,18,9,13,0,NA,59,66,8,121,64,7,27,93,27,93,126,26,84
ROCKINGHAM-VA-2020-4,17,14,13,0,NA,49,45,3,118,36,5,3,88,3,88,102,27,74
ROCKINGHAM-VA-2020-5,16,15,12,0,NA,28,53,6,75,44,4,3,74,3,74,94,27,59
ROCKINGHAM-VA-2020-6,10,6,8,0,NA,39,33,1,76,23,5,3,64,3,64,71,25,61
ROCKINGHAM-VA-2020-7,12,11,9,0,NA,33,43,1,83,22,7,4,71,4,71,76,21,73
ROCKINGHAM-VA-2020-8,22,20,19,0,NA,39,49,5,111,35,5,9,77,9,77,91,32,76
ROCKINGHAM-VA-2020-9,16,16,13,4,NA,117,78,5,208,40,7,2,166,2,166,211,26,89
ROCKWALL-TX-2020-1,42,34,42,0,NA,174,163,0,245,117,95,34,303,34,303,325,105,122
ROCKWALL-TX-2020-10,43,51,40,2,NA,204,162,1,286,97,95,26,335,26,335,396,100,94
ROCKWALL-TX-2020-11,40,43,31,0,NA,134,132,9,255,76,99,17,239,17,239,258,99,114
ROCKWALL-TX-2020-12,49,48,33,0,NA,146,152,0,189,85,83,26,269,26,269,270,107,70
ROCKWALL-TX-2020-2,24,35,32,0,NA,174,131,0,228,87,95,30,275,30,275,326,77,96
ROCKWALL-TX-2020-3,26,44,26,1,NA,137,144,0,223,87,72,25,254,25,254,290,93,98
ROCKWALL-TX-2020-4,39,39,37,0,NA,124,138,0,159,68,92,7,253,7,253,263,80,54
ROCKWALL-TX-2020-5,34,31,23,0,NA,114,125,0,191,78,53,7,232,7,232,259,75,76
ROCKWALL-TX-2020-6,42,44,41,0,NA,158,156,2,198,87,112,25,288,25,288,312,109,63
ROCKWALL-TX-2020-7,41,34,25,0,NA,161,185,0,240,82,89,13,331,13,331,345,91,85
ROCKWALL-TX-2020-8,47,40,55,0,NA,251,208,5,325,114,168,21,434,21,434,502,118,108
ROCKWALL-TX-2020-9,44,37,29,1,NA,144,191,0,251,100,111,17,318,17,318,351,92,103
ROGER MILLS-OK-2020-1,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,1
ROGER MILLS-OK-2020-10,1,1,0,0,NA,4,2,1,4,1,2,1,6,1,6,5,2,0
ROGER MILLS-OK-2020-11,0,0,0,0,NA,5,2,0,7,2,1,0,7,0,7,10,0,0
ROGER MILLS-OK-2020-12,0,1,0,0,NA,2,1,2,2,0,4,1,4,1,4,5,1,0
ROGER MILLS-OK-2020-2,1,2,2,0,NA,1,4,1,4,0,3,2,4,2,4,4,2,1
ROGER MILLS-OK-2020-3,3,2,0,0,NA,6,5,0,6,4,8,0,11,0,11,8,4,6
ROGER MILLS-OK-2020-4,1,3,1,0,NA,2,2,3,3,0,7,1,6,1,6,6,3,1
ROGER MILLS-OK-2020-5,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
ROGER MILLS-OK-2020-6,4,6,4,0,NA,4,2,2,5,6,0,3,5,3,5,2,6,3
ROGER MILLS-OK-2020-7,1,1,1,0,NA,1,3,0,1,0,4,1,3,1,3,4,1,0
ROGER MILLS-OK-2020-8,6,6,6,0,NA,2,8,1,10,2,1,0,11,0,11,5,8,0
ROGER MILLS-OK-2020-9,0,1,0,0,NA,0,4,1,3,0,2,0,5,0,5,4,1,0
ROGERS-OK-2020-1,13,25,15,0,NA,107,90,9,150,112,24,10,196,10,196,231,42,78
ROGERS-OK-2020-10,35,39,38,0,NA,72,80,1,127,58,9,18,135,18,135,143,71,41
ROGERS-OK-2020-11,23,20,24,0,NA,58,53,2,127,42,9,16,97,16,97,134,46,40
ROGERS-OK-2020-12,7,11,7,0,NA,29,41,0,59,15,5,5,65,5,65,71,25,21
ROGERS-OK-2020-2,19,27,21,2,NA,66,69,0,131,79,4,27,106,27,106,168,51,49
ROGERS-OK-2020-3,63,64,75,0,NA,156,178,0,240,180,8,13,321,13,321,201,109,156
ROGERS-OK-2020-4,11,22,3,1,NA,61,48,0,67,24,13,12,97,12,97,106,39,22
ROGERS-OK-2020-5,34,44,30,0,NA,77,68,2,134,33,14,12,135,12,135,123,61,48
ROGERS-OK-2020-6,27,30,17,0,NA,87,94,0,134,68,8,16,165,16,165,173,65,49
ROGERS-OK-2020-7,20,26,32,0,NA,99,90,0,140,55,5,17,172,17,172,180,57,42
ROGERS-OK-2020-8,28,23,22,0,NA,100,83,0,129,74,7,12,171,12,171,181,56,49
ROGERS-OK-2020-9,32,42,23,0,NA,80,69,0,149,59,5,21,128,21,128,150,57,54
ROLETTE-ND-2020-1,2,3,1,0,NA,5,2,0,6,3,0,0,7,0,7,7,4,1
ROLETTE-ND-2020-10,1,0,1,0,NA,3,2,0,6,7,0,0,5,0,5,10,2,4
ROLETTE-ND-2020-11,1,1,0,0,NA,8,9,0,23,2,0,1,16,1,16,28,2,1
ROLETTE-ND-2020-12,1,1,1,0,NA,5,1,0,6,5,0,0,6,0,6,8,2,3
ROLETTE-ND-2020-2,0,0,0,0,NA,1,0,0,3,0,0,0,1,0,1,4,0,0
ROLETTE-ND-2020-3,1,2,1,0,NA,8,4,0,20,3,0,3,9,3,9,24,2,1
ROLETTE-ND-2020-4,0,0,0,0,NA,7,5,0,7,3,0,0,10,0,10,15,2,3
ROLETTE-ND-2020-5,0,0,0,0,NA,3,3,0,7,3,0,0,6,0,6,7,2,4
ROLETTE-ND-2020-6,3,2,5,0,NA,7,2,0,10,1,0,0,8,0,8,5,7,0
ROLETTE-ND-2020-7,4,3,2,0,NA,1,10,0,10,4,0,0,10,0,10,14,5,0
ROLETTE-ND-2020-8,3,4,5,0,NA,8,6,0,12,2,0,0,13,0,13,11,7,2
ROLETTE-ND-2020-9,3,1,0,0,NA,7,12,0,24,13,0,0,17,0,17,28,6,12
ROOKS-KS-2020-1,2,0,0,0,NA,5,7,0,8,4,0,6,6,6,6,13,2,1
ROOKS-KS-2020-10,1,3,2,0,NA,3,3,0,9,4,0,0,6,0,6,4,4,6
ROOKS-KS-2020-11,5,5,3,0,NA,8,5,0,17,6,0,0,13,0,13,0,11,12
ROOKS-KS-2020-12,0,0,4,0,NA,2,5,0,2,3,0,4,3,4,3,3,4,0
ROOKS-KS-2020-2,1,1,0,0,NA,2,1,0,9,6,0,0,3,0,3,3,2,10
ROOKS-KS-2020-3,2,3,1,0,NA,15,4,0,21,2,0,4,15,4,15,11,7,8
ROOKS-KS-2020-4,3,1,3,0,NA,7,3,0,5,6,0,1,8,1,8,7,6,2
ROOKS-KS-2020-5,3,4,3,0,NA,4,5,0,11,8,0,0,9,0,9,1,9,10
ROOKS-KS-2020-6,2,4,3,0,NA,7,2,0,15,5,2,0,9,0,9,7,5,12
ROOKS-KS-2020-7,6,5,9,0,NA,17,11,1,18,8,0,1,27,1,27,20,12,6
ROOKS-KS-2020-8,1,1,1,0,NA,0,2,0,5,1,0,1,1,1,1,6,1,1
ROOKS-KS-2020-9,0,1,0,0,NA,3,1,0,8,4,0,1,3,1,3,4,1,10
ROOSEVELT-MT-2020-1,14,19,18,0,NA,32,23,0,34,22,0,4,51,4,51,29,27,12
ROOSEVELT-MT-2020-10,13,15,10,0,NA,17,17,0,29,12,0,4,30,4,30,14,23,8
ROOSEVELT-MT-2020-11,3,10,10,0,NA,21,16,0,29,16,0,4,32,4,32,18,21,8
ROOSEVELT-MT-2020-12,12,20,10,0,NA,31,18,0,41,10,0,7,42,7,42,30,26,6
ROOSEVELT-MT-2020-2,7,10,7,0,NA,7,25,0,14,12,0,0,32,0,32,20,15,2
ROOSEVELT-MT-2020-3,5,8,5,0,NA,9,21,0,33,16,0,1,29,1,29,26,20,12
ROOSEVELT-MT-2020-4,35,43,37,0,NA,69,52,1,64,115,0,3,118,3,118,69,76,40
ROOSEVELT-MT-2020-5,20,31,36,3,NA,64,31,0,60,41,0,10,85,10,85,35,63,10
ROOSEVELT-MT-2020-6,33,41,43,0,NA,56,75,0,101,56,0,13,118,13,118,68,80,28
ROOSEVELT-MT-2020-7,22,23,35,0,NA,47,21,0,56,24,0,9,59,9,59,19,53,13
ROOSEVELT-MT-2020-8,18,18,31,0,NA,45,46,0,60,32,1,5,86,5,86,38,58,15
ROOSEVELT-MT-2020-9,4,5,12,0,NA,18,23,0,35,17,0,1,39,1,39,25,20,17
ROSCOMMON-MI-2020-1,8,10,26,0,NA,22,22,0,24,21,10,3,40,3,40,19,31,8
ROSCOMMON-MI-2020-10,1,4,8,0,NA,23,9,0,28,6,11,2,30,2,30,28,13,9
ROSCOMMON-MI-2020-11,7,10,10,0,NA,19,8,0,21,6,6,6,21,6,21,15,16,4
ROSCOMMON-MI-2020-12,0,2,10,2,NA,8,14,0,16,14,14,0,21,0,21,17,15,12
ROSCOMMON-MI-2020-2,9,10,9,0,NA,11,10,0,19,14,8,3,18,3,18,14,12,17
ROSCOMMON-MI-2020-3,6,12,13,3,NA,12,22,0,36,17,11,5,27,5,27,19,21,26
ROSCOMMON-MI-2020-4,7,13,10,0,NA,12,8,0,10,7,6,3,17,3,17,7,17,0
ROSCOMMON-MI-2020-5,11,20,22,0,NA,34,25,0,38,26,18,4,55,4,55,46,31,6
ROSCOMMON-MI-2020-6,11,10,15,0,NA,14,32,0,33,7,17,7,39,7,39,30,26,4
ROSCOMMON-MI-2020-7,17,17,27,0,NA,23,26,0,43,17,13,7,42,7,42,30,35,13
ROSCOMMON-MI-2020-8,8,11,17,0,NA,10,27,0,30,7,16,3,34,3,34,21,27,5
ROSCOMMON-MI-2020-9,10,14,12,0,NA,21,16,0,25,10,11,9,28,9,28,22,18,7
ROSEBUD-MT-2020-1,1,2,3,0,NA,7,2,0,14,4,0,1,7,1,7,6,4,10
ROSEBUD-MT-2020-10,1,0,0,0,NA,0,1,0,3,0,0,0,1,0,1,0,1,2
ROSEBUD-MT-2020-11,2,1,1,0,NA,2,2,3,5,2,0,0,4,0,4,5,2,0
ROSEBUD-MT-2020-12,3,3,3,0,NA,3,3,0,7,1,0,2,4,2,4,3,3,2
ROSEBUD-MT-2020-2,2,0,0,0,NA,1,1,0,7,3,0,0,2,0,2,0,2,8
ROSEBUD-MT-2020-3,0,2,0,0,NA,1,1,0,7,2,0,1,1,1,1,0,2,7
ROSEBUD-MT-2020-4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
ROSEBUD-MT-2020-5,1,0,0,0,NA,0,1,0,4,0,0,0,1,0,1,0,1,3
ROSEBUD-MT-2020-6,5,7,9,0,NA,7,7,0,7,9,1,8,5,8,5,2,12,3
ROSEBUD-MT-2020-7,2,2,3,0,NA,5,5,1,10,6,1,2,7,2,7,4,7,6
ROSEBUD-MT-2020-8,1,0,0,0,NA,3,0,0,4,2,0,0,3,0,3,2,1,3
ROSEBUD-MT-2020-9,1,0,0,0,NA,6,1,6,21,2,0,0,7,0,7,9,1,13
ROSS-OH-2020-1,26,53,23,0,NA,86,107,9,99,55,1,43,158,43,158,153,66,33
ROSS-OH-2020-10,17,12,18,0,NA,120,100,6,66,20,0,4,220,4,220,201,48,14
ROSS-OH-2020-11,19,36,18,0,NA,118,94,3,62,17,3,12,203,12,203,180,53,9
ROSS-OH-2020-12,10,19,27,0,NA,135,74,7,63,38,0,10,200,10,200,177,58,10
ROSS-OH-2020-2,14,31,15,0,NA,100,84,5,100,67,1,22,166,22,166,156,61,43
ROSS-OH-2020-3,25,39,26,0,NA,126,96,7,109,39,1,15,213,15,213,188,58,14
ROSS-OH-2020-4,21,25,21,0,NA,84,81,2,98,27,0,4,162,4,162,125,63,18
ROSS-OH-2020-5,79,76,77,0,NA,115,107,0,115,42,0,14,207,14,207,129,114,17
ROSS-OH-2020-6,23,33,20,0,NA,117,90,2,105,44,0,15,192,15,192,175,63,20
ROSS-OH-2020-7,29,32,25,0,NA,136,111,9,105,25,0,22,232,22,232,207,66,17
ROSS-OH-2020-8,20,28,19,0,NA,148,124,6,115,37,0,26,247,26,247,237,64,19
ROSS-OH-2020-9,32,26,12,0,NA,110,124,5,108,19,0,12,227,12,227,197,65,25
ROUTT-CO-2020-1,8,5,8,0,NA,17,16,0,32,5,0,4,29,4,29,28,17,3
